214 1066
1 1.00000000000001e+00 1.48079252104309e-15 1.00000000000001e+00
2 1.00000000000001e+00 5.02532820168275e-15 1.71849586017710e-14
3 9.55572805786151e-01 2.94755174410919e-01 1.00000000000001e+00
4 8.26238774316006e-01 5.63320058063622e-01 1.00000000000001e+00
5 6.23489801858749e-01 7.81831482468045e-01 1.00000000000002e+00
6 3.65341024366411e-01 9.30873748644220e-01 1.00000000000001e+00
7 7.47300935864431e-02 9.97203797181197e-01 1.00000000000001e+00
8 -2.22520933956301e-01 9.74927912181828e-01 1.00000000000001e+00
9 -4.99999999999980e-01 8.66025403784442e-01 1.00000000000001e+00
10 -7.33051871829818e-01 6.80172737770934e-01 1.00000000000000e+00
11 -9.00968867902405e-01 4.33883739117569e-01 1.00000000000001e+00
12 -9.88830826225124e-01 1.49042266176181e-01 1.00000000000001e+00
13 -9.88830826225125e-01 -1.49042266176159e-01 1.00000000000001e+00
14 -9.00968867902404e-01 -4.33883739117550e-01 1.00000000000001e+00
15 -7.33051871829816e-01 -6.80172737770915e-01 1.00000000000001e+00
16 -4.99999999999992e-01 -8.66025403784421e-01 1.00000000000001e+00
17 -2.22520933956311e-01 -9.74927912181808e-01 1.00000000000001e+00
18 7.47300935864218e-02 -9.97203797181174e-01 1.00000000000001e+00
19 3.65341024366408e-01 -9.30873748644201e-01 1.00000000000001e+00
20 6.23489801858740e-01 -7.81831482468023e-01 1.00000000000001e+00
21 8.26238774316007e-01 -5.63320058063620e-01 1.00000000000001e+00
22 9.55572805786141e-01 -2.94755174410898e-01 1.00000000000001e+00
23 1.00000000000001e+00 1.07987163893361e-14 2.50000000000006e-01
24 1.00000000000000e+00 1.03045150776235e-14 5.00000000000011e-01
25 1.00000000000001e+00 5.44237083837160e-15 7.50000000000013e-01
26 9.55572805786144e-01 2.94755174410920e-01 1.18596807036307e-14
27 8.26238774316007e-01 5.63320058063625e-01 9.22164242462828e-15
28 6.23489801858736e-01 7.81831482468033e-01 1.51959020150519e-14
29 3.65341024366409e-01 9.30873748644205e-01 1.92724478626741e-15
30 7.47300935864337e-02 9.97203797181190e-01 1.02741603309964e-14
31 -2.22520933956298e-01 9.74927912181830e-01 1.34359459258411e-14
32 -4.99999999999991e-01 8.66025403784447e-01 3.28640318062666e-15
33 -7.33051871829805e-01 6.80172737770924e-01 1.43300489378573e-14
34 -9.00968867902411e-01 4.33883739117566e-01 7.55993515070720e-15
35 -9.88830826225111e-01 1.49042266176195e-01 1.32472353489083e-14
36 -9.88830826225117e-01 -1.49042266176168e-01 1.18775069432558e-14
37 -9.00968867902414e-01 -4.33883739117541e-01 1.63332314476954e-14
38 -7.33051871829813e-01 -6.80172737770902e-01 3.52536518304595e-15
39 -4.99999999999989e-01 -8.66025403784428e-01 5.14890465868066e-15
40 -2.22520933956301e-01 -9.74927912181807e-01 1.51369296195162e-14
41 7.47300935864303e-02 -9.97203797181170e-01 2.81887489333375e-15
42 3.65341024366398e-01 -9.30873748644190e-01 8.52813006300414e-15
43 6.23489801858740e-01 -7.81831482468016e-01 8.59010939062834e-15
44 8.26238774315999e-01 -5.63320058063620e-01 1.18496683016758e-14
45 9.55572805786153e-01 -2.94755174410902e-01 1.04455784292962e-14
46 7.86253218828527e-01 6.17904422934334e-01 5.35714285714298e-01
47 2.21370476085553e-01 9.75189782718043e-01 5.33974896219519e-01
48 -3.66663329105823e-01 9.30353697842406e-01 5.23872826908547e-01
49 -9.55572805786136e-01 -2.94755174410884e-01 5.00000000000016e-01
50 -6.22385738917386e-01 -7.82710669399762e-01 5.23878463692590e-01
51 5.00000000000007e-01 -8.66025403784434e-01 5.00000000000007e-01
52 7.82343689761584e-01 -6.22846972450083e-01 4.90592341296091e-01
53 9.15203855810301e-01 4.02991193836744e-01 5.05952380952383e-01
54 6.07128590613924e-01 7.94603595800556e-01 4.65715652707296e-01
55 2.23875802370168e-02 9.99749366717046e-01 4.59868831909608e-01
56 -5.38350616090662e-01 8.42720958654052e-01 4.50000000000005e-01
57 -7.03571906532468e-01 7.10624072444967e-01 4.91666666666675e-01
58 -8.74821096476441e-01 4.84446126168604e-01 4.98611111111122e-01
59 -9.84953187586193e-01 1.72821347824222e-01 4.85768591910980e-01
60 -9.96941897710052e-01 -7.81463536594212e-02 5.67138664212385e-01
61 -8.77124098718374e-01 -4.80263797768963e-01 4.54240169910569e-01
62 -4.60642450450624e-01 -8.87585789004536e-01 4.50000000000006e-01
63 -2.63632546011827e-01 -9.64623180668653e-01 4.91666666666674e-01
64 5.30345343665996e-02 -9.98592678805774e-01 4.83244528466162e-01
65 2.98307814709319e-01 -9.54469720673919e-01 5.66249245829299e-01
66 6.47685792542284e-01 -7.61907549600927e-01 4.57142857142865e-01
67 9.06624011576286e-01 -4.21939452567951e-01 5.01599760885582e-01
68 9.75206271172518e-01 2.21297827973561e-01 6.88531746031748e-01
69 9.40047022703432e-01 -3.41044857909356e-01 7.13369874229275e-01
70 9.48746727998181e-01 -3.16037412520666e-01 2.91018364875531e-01
71 9.75206271172511e-01 2.21297827973547e-01 3.15634920634929e-01
72 9.91485745023014e-01 1.30215273359882e-01 8.59632936507944e-01
73 9.89745462294790e-01 -1.42842290190525e-01 7.44115437592013e-01
74 9.90366191817016e-01 -1.38473124128388e-01 2.57056852699720e-01
75 9.91485745023006e-01 1.30215273359885e-01 1.41408730158738e-01
76 8.82688730883677e-01 4.69958087887609e-01 7.48082010582020e-01
77 8.70697995119509e-01 -4.91818057105344e-01 2.66137566137570e-01
78 8.82688730883689e-01 4.69958087887600e-01 2.66137566137568e-01
79 7.48670200160762e-01 6.62942630543000e-01 8.06759259259268e-01
80 5.99448846144550e-01 8.00413068893802e-01 7.60310216679269e-01
81 2.29149288529732e-01 9.73391290060863e-01 7.97083805144639e-01
82 4.14175221137658e-01 9.10197168857168e-01 6.40640593343452e-01
83 2.64199777889933e-02 9.99650931462406e-01 7.45266439909308e-01
84 -3.69424945668520e-01 9.29260571378023e-01 7.86551209372642e-01
85 -1.81275925058723e-01 9.83432274736865e-01 6.33517254297861e-01
86 -5.77737185335941e-01 8.16222852338817e-01 7.06972789115659e-01
87 -8.03908143552591e-01 5.94753475592896e-01 7.41208427815576e-01
88 -9.47442795469367e-01 3.19925224565334e-01 7.48274321302602e-01
89 -9.99670861446032e-01 2.56548002473362e-02 7.59918187287050e-01
90 -9.71057767447985e-01 -2.38844745135686e-01 7.62082065821632e-01
91 -8.79069547847849e-01 -4.76693538918409e-01 7.45435543430340e-01
92 -6.20061266627487e-01 -7.84553392464966e-01 7.86559100870302e-01
93 -7.61100232977126e-01 -6.48634284756925e-01 6.32609582598484e-01
94 -4.18001132606815e-01 -9.08446505381244e-01 7.06972789115646e-01
95 -1.01463177058629e-01 -9.94839295414661e-01 7.41266298185952e-01
96 1.97815257116771e-01 -9.80239319784619e-01 7.58176447265421e-01
97 4.51561157063642e-01 -8.92240170263213e-01 7.56479419181708e-01
98 6.72988206845745e-01 -7.39653211611063e-01 7.14450821995465e-01
99 8.34599350865268e-01 -5.50857443931968e-01 7.74287542629489e-01
100 5.25885757273800e-01 -8.50555212961835e-01 2.42857142857153e-01
101 7.24888702092003e-01 -6.88866002629953e-01 2.50308641975314e-01
102 2.94940748890006e-01 -9.55515543905061e-01 2.91658163265321e-01
103 7.81191120731640e-02 -9.96944032696364e-01 2.60154124149671e-01
104 -1.16200960608186e-01 -9.93225722962162e-01 2.50129854024949e-01
105 -5.97825037323700e-01 -8.01626611801837e-01 2.41666666666669e-01
106 -3.66389213199214e-01 -9.30461683494397e-01 2.38910531226391e-01
107 -7.55178321057486e-01 -6.55519414971646e-01 3.50144045103902e-01
108 -9.42700925415667e-01 -3.33638974372616e-01 2.44047619047629e-01
109 -8.74952534502368e-01 -4.84208697121236e-01 2.48469387755106e-01
110 -9.97096215872741e-01 -7.61520603281804e-02 2.91977040816343e-01
111 -9.89310340999100e-01 1.45825406538880e-01 2.60450857426320e-01
112 -9.41542937232776e-01 3.36893005785309e-01 2.51481392904394e-01
113 -8.05177988965410e-01 5.93033225111055e-01 2.48626528447043e-01
114 -3.95316491508175e-01 9.18544975241654e-01 2.41666666666677e-01
115 -6.23292291236283e-01 7.81988951127464e-01 2.38659976963407e-01
116 -1.90165761062362e-01 9.81751996850313e-01 3.51232494589639e-01
117 1.82410635208562e-01 9.83222436767397e-01 2.44047619047633e-01
118 1.81392348108349e-02 9.99835470545283e-01 2.48469387755114e-01
119 4.06998627297879e-01 9.13428769733945e-01 3.55985907903491e-01
120 6.09048298706462e-01 7.93133135004958e-01 2.51536686103015e-01
121 7.28506212106560e-01 6.85039195172193e-01 2.53796048842830e-01
122 9.73383961946399e-01 -2.29180415013025e-01 5.01193381713691e-01
123 9.76919127129650e-01 2.13609501306121e-01 5.02529761904771e-01
124 3.23697553547580e-02 9.09289478936845e-03 1.00000000000001e+00
125 -3.77870974510784e-02 5.04233773226929e-01 1.00000000000000e+00
